รหัส,หมวด,ความยาก,รอบที่,คำถาม,ผล,เหตุผล,เรียกเครื่องมือ,ข้อมูลที่ส่งให้เครื่องมือ,รอบที่เรียกเครื่องมือ,ความรู้ที่ค้นเจอ,เวลา_ms,คำตอบ,ฐานกฎหมาย,แหล่งอ้างอิง
"Q04","คำนวณภาษี","ปานกลาง","2","เงินเดือน 100,000 บาทต่อเดือน มีคู่สมรสไม่มีรายได้ มีบุตร 2 คน ประกันสังคม 9,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 97,200","calculate_thai_personal_income_tax","{""income"":{""salary"":1200000},""allowances"":{""children"":2,""socialSecurity"":9000,""spouse"":true}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน","9009","ภาษีที่ต้องชำระคือ 97,200 บาทค่ะ ภาษีคำนวณจากข้อมูลดังนี้ค่ะ - เงินได้รวมทั้งปี 1,200,000 บาท หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อนรวม 189,000 บาท (ส่วนตัว 60,000 คู่สมรส 60,000 บุตร 60,000 และประกันสังคม 9,000) - เงินได้สุทธิ 911,000 บาท - ภาษีที่ต้องชำระ 97,200 บาท 💸","ประมวลรัษฎากร มาตรา 47 (ลดหย่อนคู่สมรสและบุตร)","S7 S1"
"Q04","คำนวณภาษี","ปานกลาง","3","เงินเดือน 100,000 บาทต่อเดือน มีคู่สมรสไม่มีรายได้ มีบุตร 2 คน ประกันสังคม 9,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 97,200","calculate_thai_personal_income_tax","{""income"":{""salary"":1200000},""allowances"":{""socialSecurity"":9000,""children"":2,""spouse"":true}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน","2855","ภาษีที่ต้องชำระคือ 97,200 บาทค่ะ ภาษีคำนวณจากเงินได้รวม 1,200,000 บาท หักค่าใช้จ่าย 100,000 บาท และหักค่าลดหย่อนรวม 189,000 บาท (ส่วนตัว 60,000 คู่สมรส 60,000 บุตร 60,000 และประกันสังคม 9,000) ทำให้มีเงินได้สุทธิ 911,000 บาทค่ะ 📊","ประมวลรัษฎากร มาตรา 47 (ลดหย่อนคู่สมรสและบุตร)","S7 S1"
"Q05","คำนวณภาษี","ปานกลาง","1","มีรายได้จากธุรกิจส่วนตัวปีละ 2,000,000 บาท มีคู่สมรสไม่มีรายได้ และบุตร 2 คน ภาษีที่ต้องชำระเท่าไหร่","ผ่าน","พบ 45,500","calculate_thai_personal_income_tax","{""income"":{""business"":2000000},""allowances"":{""spouse"":true,""children"":2}}","1","ภาษีธุรกิจเฉพาะและการขายอสังหาริมทรัพย์","2530","ภาษีที่ต้องชำระคือ 45,500 บาทค่ะ - เงินได้รวม 2,000,000 บาท หักค่าใช้จ่าย 1,200,000 บาท - หักค่าลดหย่อนส่วนตัว คู่สมรส และบุตร รวม 180,000 บาท - เงินได้สุทธิ 620,000 บาท - ภาษีที่ต้องชำระ 45,500 บาท 💸","ประมวลรัษฎากร มาตรา 40(8), มาตรา 47, มาตรา 48","S7 S3"
"Q05","คำนวณภาษี","ปานกลาง","2","มีรายได้จากธุรกิจส่วนตัวปีละ 2,000,000 บาท มีคู่สมรสไม่มีรายได้ และบุตร 2 คน ภาษีที่ต้องชำระเท่าไหร่","ผ่าน","พบ 45,500","calculate_thai_personal_income_tax","{""allowances"":{""spouse"":true,""children"":2},""income"":{""business"":2000000}}","1","ภาษีธุรกิจเฉพาะและการขายอสังหาริมทรัพย์","2590","ภาษีที่ต้องชำระคือ 45,500 บาทค่ะ - เงินได้รวม 2,000,000 บาท หักค่าใช้จ่าย 1,200,000 บาท - หักค่าลดหย่อนส่วนตัว คู่สมรส และบุตร รวม 180,000 บาท - เงินได้สุทธิ 620,000 บาท - ภาษีที่ต้องชำระ 45,500 บาท 💸","ประมวลรัษฎากร มาตรา 40(8), มาตรา 47, มาตรา 48","S7 S3"
"Q05","คำนวณภาษี","ปานกลาง","3","มีรายได้จากธุรกิจส่วนตัวปีละ 2,000,000 บาท มีคู่สมรสไม่มีรายได้ และบุตร 2 คน ภาษีที่ต้องชำระเท่าไหร่","ผ่าน","พบ 45,500","calculate_thai_personal_income_tax","{""allowances"":{""children"":2,""spouse"":true},""income"":{""business"":2000000}}","1","ภาษีธุรกิจเฉพาะและการขายอสังหาริมทรัพย์","2787","ภาษีที่ต้องชำระคือ 45,500 บาทค่ะ - เงินได้รวม 2,000,000 บาท หักค่าใช้จ่าย 1,200,000 บาท - หักค่าลดหย่อนส่วนตัว คู่สมรส และบุตร รวม 180,000 บาท - เงินได้สุทธิ 620,000 บาท - ภาษีที่ต้องชำระ 45,500 บาท ภาษีนี้เป็นการประมาณการเบื้องต้น ควรตรวจสอบรายละเอียดเพิ่มเติมกับกรมสรรพากรอีกครั้งนะคะ 📈","ประมวลรัษฎากร มาตรา 40(8), มาตรา 47, มาตรา 48","S7 S3"
"Q06","คำนวณภาษี","ปานกลาง","1","ฟรีแลนซ์รับจ้างทำของ มีรายได้ปีละ 800,000 บาท โสด ไม่มีค่าลดหย่อนอื่น ภาษีเท่าไหร่","ผ่าน","พบ 48,500","calculate_thai_personal_income_tax","{""income"":{""hire"":800000}}","1","มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","2650","ภาษีที่ต้องชำระคือ 48,500 บาทค่ะ - เงินได้รวม 800,000 บาท หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 640,000 บาท - ภาษีที่ต้องชำระ 48,500 บาท 💸","ประมวลรัษฎากร มาตรา 40(2), มาตรา 42 ทวิ (หัก 50% ไม่เกิน 100,000 บาท)","S7 S3"
"Q06","คำนวณภาษี","ปานกลาง","2","ฟรีแลนซ์รับจ้างทำของ มีรายได้ปีละ 800,000 บาท โสด ไม่มีค่าลดหย่อนอื่น ภาษีเท่าไหร่","ผ่าน","พบ 48,500","calculate_thai_personal_income_tax","{""income"":{""hire"":800000}}","1","มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","2622","ภาษีที่ต้องชำระคือ 48,500 บาทค่ะ - เงินได้รวม 800,000 บาท หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 640,000 บาท - ภาษีที่ต้องชำระ 48,500 บาท 💸","ประมวลรัษฎากร มาตรา 40(2), มาตรา 42 ทวิ (หัก 50% ไม่เกิน 100,000 บาท)","S7 S3"
"Q06","คำนวณภาษี","ปานกลาง","3","ฟรีแลนซ์รับจ้างทำของ มีรายได้ปีละ 800,000 บาท โสด ไม่มีค่าลดหย่อนอื่น ภาษีเท่าไหร่","ผ่าน","พบ 48,500","calculate_thai_personal_income_tax","{""income"":{""hire"":800000}}","1","มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","2521","ภาษีที่ต้องชำระคือ 48,500 บาทค่ะ - เงินได้รวม 800,000 บาท หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 640,000 บาท - ภาษีที่ต้องชำระ 48,500 บาท 💸","ประมวลรัษฎากร มาตรา 40(2), มาตรา 42 ทวิ (หัก 50% ไม่เกิน 100,000 บาท)","S7 S3"
"Q07","คำนวณภาษี","ง่าย","1","เงินเดือนเดือนละ 20,000 บาท ต้องเสียภาษีไหม","ผ่าน","ตอบถูกว่าไม่ต้องเสียภาษี","calculate_thai_personal_income_tax","{""income"":{""salary"":240000}}","1","การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","2662","ไม่ต้องเสียภาษีค่ะ - เงินได้รวมทั้งปี 240,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 80,000 บาท ซึ่งอยู่ในเกณฑ์ได้รับยกเว้นภาษีค่ะ ภาษีที่ต้องชำระคือ 0 บาทค่ะ 😊","ประมวลรัษฎากร มาตรา 48 (เงินได้สุทธิไม่เกิน 150,000 บาท ได้รับยกเว้น)","S7 S3"
"Q07","คำนวณภาษี","ง่าย","2","เงินเดือนเดือนละ 20,000 บาท ต้องเสียภาษีไหม","ผ่าน","ตอบถูกว่าไม่ต้องเสียภาษี","calculate_thai_personal_income_tax","{""income"":{""salary"":240000}}","1","การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","2632","คุณไม่ต้องเสียภาษีเงินได้บุคคลธรรมดาค่ะ - เงินได้รวมทั้งปี 240,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 80,000 บาท ซึ่งอยู่ในเกณฑ์ได้รับยกเว้นภาษีค่ะ ภาษีที่ต้องชำระคือ 0 บาทค่ะ 😊","ประมวลรัษฎากร มาตรา 48 (เงินได้สุทธิไม่เกิน 150,000 บาท ได้รับยกเว้น)","S7 S3"
"Q07","คำนวณภาษี","ง่าย","3","เงินเดือนเดือนละ 20,000 บาท ต้องเสียภาษีไหม","ผ่าน","ตอบถูกว่าไม่ต้องเสียภาษี","calculate_thai_personal_income_tax","{""income"":{""salary"":240000}}","1","การหักภาษี ณ ที่จ่ายจากเงินเดือน และการขอคืน","2645","ไม่ต้องเสียภาษีค่ะ - เงินได้รวมทั้งปี 240,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 80,000 บาท ซึ่งอยู่ในเกณฑ์ได้รับยกเว้นภาษีค่ะ ภาษีที่ต้องชำระคือ 0 บาทค่ะ 😊","ประมวลรัษฎากร มาตรา 48 (เงินได้สุทธิไม่เกิน 150,000 บาท ได้รับยกเว้น)","S7 S3"
"Q08","คำนวณภาษี","ยาก","1","เงินเดือนปีละ 600,000 บาท ประกันสังคม 9,000 บาท จ่ายเบี้ยประกันชีวิต 100,000 บาท และเลี้ยงดูบิดามารดาอายุเกิน 60 ปี 2 คน ภาษีเท่าไหร่","ผ่าน","พบ 6,050","calculate_thai_personal_income_tax","{""income"":{""salary"":600000},""allowances"":{""socialSecurity"":9000,""lifeInsurance"":100000,""parents"":2}}","1","เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย","2562","ภาษีที่ต้องชำระคือ 6,050 บาทค่ะ - เงินได้รวม 600,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อน 229,000 บาท - เงินได้สุทธิ 271,000 บาท ภาษีที่ต้องชำระ 6,050 บาทค่ะ 💸","ประมวลรัษฎากร มาตรา 47 (ลดหย่อนบิดามารดาคนละ 30,000 บาท เบี้ยประกันชีวิตไม่เกิน 100,000 บาท)","S7 S1"
"Q08","คำนวณภาษี","ยาก","2","เงินเดือนปีละ 600,000 บาท ประกันสังคม 9,000 บาท จ่ายเบี้ยประกันชีวิต 100,000 บาท และเลี้ยงดูบิดามารดาอายุเกิน 60 ปี 2 คน ภาษีเท่าไหร่","ผ่าน","พบ 6,050","calculate_thai_personal_income_tax","{""income"":{""salary"":600000},""allowances"":{""socialSecurity"":9000,""parents"":2,""lifeInsurance"":100000}}","1","เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย","2868","ภาษีที่ต้องชำระคือ 6,050 บาทค่ะ - เงินได้รวม 600,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อน 229,000 บาท - เงินได้สุทธิ 271,000 บาท ภาษีที่ต้องชำระ 6,050 บาท ภาษีค่ะ 📉","ประมวลรัษฎากร มาตรา 47 (ลดหย่อนบิดามารดาคนละ 30,000 บาท เบี้ยประกันชีวิตไม่เกิน 100,000 บาท)","S7 S1"
"Q08","คำนวณภาษี","ยาก","3","เงินเดือนปีละ 600,000 บาท ประกันสังคม 9,000 บาท จ่ายเบี้ยประกันชีวิต 100,000 บาท และเลี้ยงดูบิดามารดาอายุเกิน 60 ปี 2 คน ภาษีเท่าไหร่","ผ่าน","พบ 6,050","calculate_thai_personal_income_tax","{""income"":{""salary"":600000},""allowances"":{""parents"":2,""lifeInsurance"":100000,""socialSecurity"":9000}}","1","เบี้ยประกันสุขภาพบิดามารดา หักได้ 15,000 บาท และวิธีเฉลี่ยเมื่อลูกหลายคนช่วยกันจ่าย","2688","ภาษีที่ต้องชำระคือ 6,050 บาทค่ะ - เงินได้รวม 600,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อน 229,000 บาท - เงินได้สุทธิ 271,000 บาท ภาษีที่ต้องชำระ 6,050 บาท ภาษีค่ะ 💸","ประมวลรัษฎากร มาตรา 47 (ลดหย่อนบิดามารดาคนละ 30,000 บาท เบี้ยประกันชีวิตไม่เกิน 100,000 บาท)","S7 S1"
"Q09","คำนวณภาษี","ยาก","1","มีรายได้จากการให้เช่าบ้านปีละ 600,000 บาท โสด ไม่มีค่าลดหย่อนอื่น ภาษีเท่าไหร่","ผ่าน","พบ 13,500","calculate_thai_personal_income_tax","{""options"":{""rentType"":""building""},""income"":{""rent"":600000}}","1","มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","2760","ภาษีที่ต้องชำระคือ 13,500 บาทค่ะ - เงินได้รวม 600,000 บาท - หักค่าใช้จ่ายเหมา 180,000 บาท และค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 360,000 บาท - ภาษีที่ต้องชำระ 13,500 บาท ภาษีเงินได้บุคคลธรรมดาคำนวณจากเงินได้สุทธิหลังหักค่าใช้จ่ายและค่าลดหย่อนตามกฎหมายค่ะ 🏠","ประมวลรัษฎากร มาตรา 40(5) และพระราชกฤษฎีกาว่าด้วยการหักค่าใช้จ่าย (บ้านและสิ่งปลูกสร้าง หักเหมา 30%)","S7 S3"
"Q09","คำนวณภาษี","ยาก","2","มีรายได้จากการให้เช่าบ้านปีละ 600,000 บาท โสด ไม่มีค่าลดหย่อนอื่น ภาษีเท่าไหร่","ผ่าน","พบ 13,500","calculate_thai_personal_income_tax","{""income"":{""rent"":600000},""options"":{""rentType"":""building""}}","1","มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","2687","ภาษีที่ต้องชำระคือ 13,500 บาทค่ะ - เงินได้รวม 600,000 บาท - หักค่าใช้จ่ายเหมา 180,000 บาท และค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 360,000 บาท - ภาษีที่ต้องชำระ 13,500 บาท ภาษี 💸","ประมวลรัษฎากร มาตรา 40(5) และพระราชกฤษฎีกาว่าด้วยการหักค่าใช้จ่าย (บ้านและสิ่งปลูกสร้าง หักเหมา 30%)","S7 S3"
"Q09","คำนวณภาษี","ยาก","3","มีรายได้จากการให้เช่าบ้านปีละ 600,000 บาท โสด ไม่มีค่าลดหย่อนอื่น ภาษีเท่าไหร่","ผ่าน","พบ 13,500","calculate_thai_personal_income_tax","{""options"":{""rentType"":""building""},""income"":{""rent"":600000}}","1","มาตรการลดหย่อนรายปีที่เปลี่ยนเงื่อนไขทุกปี","2665","ภาษีที่ต้องชำระคือ 13,500 บาทค่ะ - เงินได้รวม 600,000 บาท - หักค่าใช้จ่าย 180,000 บาท และค่าลดหย่อนส่วนตัว 60,000 บาท - เงินได้สุทธิ 360,000 บาท - ภาษีที่ต้องชำระ 13,500 บาท 💸","ประมวลรัษฎากร มาตรา 40(5) และพระราชกฤษฎีกาว่าด้วยการหักค่าใช้จ่าย (บ้านและสิ่งปลูกสร้าง หักเหมา 30%)","S7 S3"
"Q10","คำนวณภาษี","ยาก","1","เงินเดือนปีละ 1,000,000 บาท ประกันสังคม 9,000 บาท ซื้อ SSF 200,000 บาท และ RMF 300,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 10,600","calculate_thai_personal_income_tax","{""income"":{""salary"":1000000},""allowances"":{""rmf"":300000,""ssf"":200000,""socialSecurity"":9000}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน","2611","ภาษีที่ต้องชำระคือ 10,600 บาทค่ะ - เงินได้รวม 1,000,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อน 569,000 บาท - เงินได้สุทธิ 331,000 บาท ภาษีที่ต้องชำระ 10,600 บาทค่ะ 💸","ประมวลรัษฎากร มาตรา 47 ประกอบกฎกระทรวง (SSF ไม่เกิน 200,000 RMF ไม่เกิน 30% ของเงินได้ และรวมกลุ่มเกษียณไม่เกิน 500,000 บาท)","S7 S1"
"Q10","คำนวณภาษี","ยาก","2","เงินเดือนปีละ 1,000,000 บาท ประกันสังคม 9,000 บาท ซื้อ SSF 200,000 บาท และ RMF 300,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 10,600","calculate_thai_personal_income_tax","{""allowances"":{""rmf"":300000,""socialSecurity"":9000,""ssf"":200000},""income"":{""salary"":1000000}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน","2685","ภาษีที่ต้องชำระคือ 10,600 บาทค่ะ - เงินได้พึงประเมินรวม 1,000,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อน 569,000 บาท (ส่วนตัว 60,000 ประกันสังคม 9,000 RMF 300,000 และ SSF 200,000) - เงินได้สุทธิ 331,000 บาท ภาษีที่ต้องชำระ 10,600 บาทค่ะ 💸","ประมวลรัษฎากร มาตรา 47 ประกอบกฎกระทรวง (SSF ไม่เกิน 200,000 RMF ไม่เกิน 30% ของเงินได้ และรวมกลุ่มเกษียณไม่เกิน 500,000 บาท)","S7 S1"
"Q10","คำนวณภาษี","ยาก","3","เงินเดือนปีละ 1,000,000 บาท ประกันสังคม 9,000 บาท ซื้อ SSF 200,000 บาท และ RMF 300,000 บาท ภาษีเท่าไหร่","ผ่าน","พบ 10,600","calculate_thai_personal_income_tax","{""income"":{""salary"":1000000},""allowances"":{""rmf"":300000,""ssf"":200000,""socialSecurity"":9000}}","1","ประกันสังคมและกองทุนอื่นที่หักจากเงินเดือน","2598","ภาษีที่ต้องชำระคือ 10,600 บาทค่ะ - เงินได้รวม 1,000,000 บาท - หักค่าใช้จ่าย 100,000 บาท - หักค่าลดหย่อน 569,000 บาท - เงินได้สุทธิ 331,000 บาท ภาษีที่ต้องชำระ 10,600 บาทค่ะ 💸","ประมวลรัษฎากร มาตรา 47 ประกอบกฎกระทรวง (SSF ไม่เกิน 200,000 RMF ไม่เกิน 30% ของเงินได้ และรวมกลุ่มเกษียณไม่เกิน 500,000 บาท)","S7 S1"
